  -3     1.420   104.250
  -3     1.420   103.500
  -3     1.670   103.170
  -3     1.920   102.750
  -3     2.170   102.250
  -3     2.500   101.920
  -3     2.830   101.420
  -3     3.330   101.330
  -3     3.750   100.920
  -3     4.250   100.580
  -3     4.750   100.670
  -3     5.080   100.420
  -3     5.670   100.330
  -3     6.080   100.330
  -3     6.670   100.080
  -3     7.000    99.750
  -3     7.330    99.420
  -3     7.830    99.080
  -3     7.830    99.080
  -3     8.250    98.670
  -3     8.080    98.420
  -3     8.500    98.250
  -3     9.000    98.250
  -3     9.580    98.500
  -3    10.170    98.500
  -3    10.670    98.500
  -3    11.000    98.750
  -3    11.420    98.750
  -3    11.920    98.500
  -3    12.500    98.750
  -3    13.080    98.580
  -3    13.670    98.250
  -3    14.250    98.080
  -3    14.750    97.920
  -3    15.330    97.830
  -3    15.830    97.750
  -3    16.330    97.580
  -3    16.750    97.250
  -3    16.920    96.920
  -3    16.580    96.750
  -3    16.330    96.250
  -3    16.080    95.830
  -3    15.750    95.500
  -3    15.750    95.080
  -3    15.830    94.750
  -3    16.080    94.250
  -3    16.580    94.420
  -3    17.170    94.580
  -3    17.750    94.500
  -3    18.330    94.330
  -3    18.830    94.170
  -3    18.830    93.830
  -3    19.250    93.580
  -3    19.500    93.750
  -3    19.920    93.500
  -3    19.920    93.170
  -3    20.250    92.920
  -3    20.670    92.500
  -3    21.080    92.170
  -3    21.500    92.000
  -3    21.920    91.920
  -3    22.330    91.750
  -3    22.750    91.420
  -3    22.420    90.920
  -3    22.170    90.580
  -3    21.830    90.250
  -3    21.750    89.750
  -3    21.670    89.250
  -3    21.580    88.750
  -3    21.500    88.330
  -3    22.080    88.170
  -3    21.750    88.000
  -3    21.580    87.580
  -3    21.420    87.080
  -3    21.080    86.920
  -3    20.750    87.000
  -3    20.330    86.750
  -3    19.920    86.420
  -3    19.750    85.920
  -3    19.670    85.500
  -3    19.330    85.080
  -3    19.000    84.830
  -3    18.580    84.500
  -3    18.250    84.080
  -3    18.080    83.670
  -3    17.830    83.330
  -3    17.420    83.000
  -3    17.170    82.580
  -3    17.000    82.330
  -3    16.580    82.250
  -3    16.330    82.000
  -3    16.250    81.500
  -3    16.170    81.170
  -3    15.750    81.000
  -3    15.830    80.420
  -3    15.420    80.170
  -3    15.000    80.080
  -3    14.420    80.170
  -3    13.830    80.250
  -3    13.250    80.330
  -3    12.670    80.250
  -3    12.170    80.000
  -3    11.750    79.750
  -3    11.250    79.750
  -3    10.830    79.830
  -3    10.250    79.830
  -3    10.250    79.330
  -3     9.750    79.000
  -3     9.250    79.000
  -3     9.170    78.580
  -3     8.920    78.170
  -3     8.330    78.000
  -3     8.080    77.580
  -3     8.250    77.170
  -3     8.580    76.830
  -3     9.000    76.500
  -3     9.580    76.330
  -3    10.170    76.170
  -3    10.170    76.170
  -3    10.670    76.000
  -3    11.170    75.830
  -3    11.580    75.580
  -3    12.000    75.250
  -3    12.420    75.000
  -3    13.000    74.830
  -3    13.500    74.670
  -3    14.000    74.500
  -3    14.500    74.420
  -3    15.000    74.080
  -3    15.500    73.750
  -3    16.000    73.500
  -3    16.420    73.330
  -3    17.000    73.250
  -3    17.500    73.170
  -3    18.080    73.000
  -3    18.670    72.830
  -3    19.000    73.000
  -3    19.250    72.830
  -3    19.750    72.670
  -3    20.250    72.750
  -3    20.830    72.830
  -3    21.250    72.580
  -3    21.670    72.500
  -3    22.170    72.580
  -3    22.250    72.330
  -3    21.830    72.170
  -3    21.250    72.080
  -3    20.920    71.670
  -3    20.750    71.170
  -3    20.750    70.580
  -3    21.000    70.080
  -3    21.420    69.670
  -3    21.750    69.330
  -3    22.250    69.080
  -3    22.250    69.670
  -3    22.420    70.170
  -3    22.920    70.330
  -3    22.750    69.750
  -3    22.750    69.170
  -3    23.080    68.670
  -3    23.500    68.330
  -3    23.750    67.920
  -3    23.920    67.420
  -3    24.330    67.330
  -3    24.750    67.170
  -3    25.000    66.830
  -3    25.330    66.580
  -3    25.420    66.080
  -3    25.330    65.580
  -3    25.250    65.170
  -3    25.170    64.670
  -3    25.250    64.250
  -3    25.420    63.830
  -3    25.250    63.500
  -3    25.250    62.920
  -3    25.170    62.420
  -3    25.080    61.830
  -3    25.170    61.170
  -3    25.250    60.750
  -3    25.330    60.170
  -3    25.330    59.670
  -3    25.420    59.170
  -3    25.580    58.580
  -3    25.670    58.000
  -3    25.750    57.330
  -3    26.250    57.170
  -3    26.670    57.080
  -3    27.000    56.750
  -3    27.000    56.250
  -3    26.830    55.750
  -3    26.670    55.330
  -3    26.420    54.750
  -3    26.670    54.330
  -3    26.580    53.830
  -3    26.920    53.500
  -3    27.000    53.000
  -3    27.420    52.580
  -3    27.670    52.170
  -3    27.830    51.500
  -3    28.250    51.250
  -3    28.750    51.080
  -3    29.250    50.670
  -3    29.830    50.330
  -3    30.170    50.000
  -3    30.000    49.580
  -3    30.250    49.250
  -3    30.500    48.920
  -3    30.000    48.580
  -3    29.580    48.330
  -3    29.420    47.750
  -3    29.250    48.170
  -3    28.750    48.330
  -3    28.250    48.580
  -3    27.830    48.830
  -3    27.420    49.250
  -3    27.000    49.670
  -3    26.670    50.080
  -3    26.250    50.250
  -3    26.250    50.250
  -3    25.830    50.170
  -3    25.420    50.500
  -3    25.170    50.670
  -3    25.580    51.000
  -3    26.000    51.080
  -3    26.080    51.330
  -3    25.750    51.580
  -3    25.250    51.670
  -3    24.750    51.580
  -3    24.250    51.250
  -3    24.250    51.670
  -3    24.000    51.830
  -3    23.920    52.420
  -3    24.170    52.750
  -3    24.170    53.250
  -3    24.080    53.830
  -3    24.170    54.250
  -3    24.580    54.500
  -3    24.920    55.000
  -3    25.250    55.330
  -3    25.580    55.670
  -3    25.830    56.080
  -3    26.170    56.250
  -3    26.080    56.500
  -3    25.830    56.420
  -3    25.330    56.420
  -3    24.750    56.420
  -3    24.330    56.830
  -3    24.000    57.250
  -3    23.750    57.750
  -3    23.670    58.250
  -3    23.500    58.830
  -3    23.080    59.080
  -3    22.670    59.420
  -3    22.420    59.830
  -3    21.920    59.580
  -3    21.420    59.330
  -3    21.170    59.000
  -3    20.830    58.750
  -3    20.420    58.500
  -3    20.420    58.080
  -3    20.000    57.830
  -3    19.500    57.750
  -3    19.080    57.920
  -3    18.920    57.500
  -3    18.830    57.080
  -3    18.580    56.750
  -3    18.080    56.580
  -3    17.920    56.330
  -3    17.830    55.920
  -3    17.670    55.420
  -3    17.170    55.250
  -3    16.920    54.830
  -3    17.000    54.420
  -3    16.920    53.920
  -3    16.670    53.420
  -3    16.500    52.920
  -3    16.250    52.420
  -3    15.920    52.250
  -3    15.580    52.250
  -3    15.420    51.750
  -3    15.250    51.250
  -3    15.080    50.750
  -3    14.920    50.250
  -3    14.750    49.670
  -3    14.500    49.170
  -3    14.080    48.830
  -3    13.920    48.330
  -3    13.920    47.830
  -3    13.580    47.420
  -3    13.330    47.080
  -3    13.250    46.580
  -3    13.330    46.080
  -3    13.330    45.670
  -3    13.000    45.420
  -3    12.830    44.920
  -3    12.750    44.420
  -3    12.670    43.920
  -3    12.750    43.500
  -3    13.250    43.170
  -3    13.750    43.250
  -3    14.000    43.080
  -3    14.580    42.920
  -3    15.170    42.750
  -3    15.670    42.670
  -3    16.080    42.750
  -3    16.500    42.670
  -3    17.000    42.420
  -3    17.500    42.080
  -3    17.750    41.750
  -3    18.170    41.500
  -3    18.670    41.250
  -3    19.170    41.000
  -3    19.670    40.750
  -3    20.080    40.330
  -3    20.250    39.670
  -3    20.580    39.500
  -3    20.920    39.170
  -3    21.500    39.080
  -3    21.500    39.080
  -3    21.920    39.000
  -3    22.250    39.080
  -3    22.750    39.000
  -3    23.250    38.750
  -3    23.750    38.420
  -3    24.080    38.000
  -3    24.330    37.500
  -3    24.830    37.250
  -3    25.330    37.080
  -3    25.830    36.750
  -3    26.170    36.420
  -3    26.670    36.080
  -3    27.170    35.750
  -3    27.580    35.500
  -3    28.000    35.170
  -3    28.000    34.670
  -3    28.500    34.830
  -3    29.000    35.000
  -3    29.500    35.000
  -3    28.920    34.670
  -3    28.330    34.420
  -3    27.920    34.420
  -3    27.750    34.170
  -3    28.080    33.750
  -3    28.420    33.420
  -3    28.750    33.250
  -3    29.080    33.000
  -3    29.580    32.750
  -3    30.000    32.580
  -3    29.830    32.330
  -3    29.420    32.580
  -3    29.000    32.670
  -3    28.580    32.920
  -3    28.170    33.250
  -3    27.830    33.580
  -3    27.420    33.670
  -3    27.080    33.920
  -3    26.670    34.000
  -3    26.170    34.330
  -3    25.750    34.500
  -3    25.250    34.750
  -3    24.830    35.000
  -3    24.330    35.250
  -3    24.000    35.580
  -3    23.580    35.500
  -3    23.250    35.580
  -3    22.750    35.830
  -3    22.500    36.170
  -3    22.250    36.580
  -3    22.080    36.920
  -3    21.500    36.920
  -3    21.080    37.250
  -3    20.750    37.250
  -3    20.250    37.170
  -3    19.670    37.250
  -3    19.250    37.330
  -3    18.670    37.580
  -3    18.420    38.080
  -3    18.000    38.580
  -3    17.580    38.830
  -3    17.080    39.080
  -3    16.500    39.170
  -3    16.000    39.250
  -3    15.580    39.500
  -3    15.500    39.830
  -3    15.000    40.080
  -3    14.750    40.670
  -3    14.580    41.170
  -3    14.080    41.580
  -3    13.670    42.080
  -3    13.250    42.420
  -3    12.830    42.830
  -3    12.420    43.250
  -3    11.920    43.420
  -3    11.670    42.920
  -3    11.420    43.250
  -3    11.080    43.580
  -3    10.670    43.920
  -3    10.420    44.250
  -3    10.330    44.750
  -3    10.500    45.250
  -3    10.750    45.750
  -3    10.670    46.330
  -3    10.750    46.830
  -3    11.080    47.420
  -3    11.080    48.000
  -3    11.250    48.500
  -3    11.170    49.000
  -3    11.330    49.580
  -3    11.500    50.170
  -3    11.920    50.580
  -3    11.750    51.170
  -3    11.000    51.080
  -3    10.420    51.000
  -3    10.000    50.750
  -3     9.420    50.750
  -3     8.920    50.420
  -3     8.500    50.170
  -3     8.170    49.920
  -3     8.170    49.920
  -3     7.670    49.750
  -3     7.250    49.500
  -3     6.750    49.250
  -3     6.330    49.080
  -3     5.750    48.920
  -3     5.420    48.500
  -3     5.080    48.170
  -3     4.580    47.920
  -3     4.170    47.670
  -3     3.750    47.250
  -3     3.420    46.920
  -3     3.000    46.500
  -3     2.580    46.170
  -3     2.250    45.750
  -3     1.920    45.330
  -3     1.750    44.830
  -3     1.420    44.420
  -3     1.000    44.000
  -3     0.750    43.580
  -3     0.420    43.170
  -3     0.000    42.920
  -3    -0.420    42.420
  -3    -0.920    42.080
  -3    -1.250    41.750
  -3    -1.750    41.500
  -3    -2.080    41.080
  -3    -2.500    40.670
  -3    -2.420    40.250
  -3    -3.000    40.250
  -3    -3.580    39.920
  -3    -4.170    39.580
  -3    -4.580    39.330
  -3    -5.080    39.080
  -3    -5.580    38.920
  -3    -6.080    38.750
  -3    -6.580    39.170
  -3    -7.080    39.580
  -3    -7.580    39.330
  -3    -8.170    39.330
  -3    -8.830    39.420
  -3    -9.420    39.670
  -3    -9.920    39.830
  -3   -10.170    40.170
  -3   -10.500    40.500
  -3   -11.000    40.500
  -3   -11.500    40.420
  -3   -12.000    40.500
  -3   -12.420    40.500
  -3   -13.000    40.420
  -3   -13.580    40.580
  -3   -14.080    40.580
  -3   -14.670    40.750
  -3   -15.170    40.670
  -3   -15.580    40.420
  -3   -16.000    40.080
  -3   -16.330    39.750
  -3   -16.750    39.250
  -3   -17.080    38.920
  -3   -17.170    38.250
  -3   -17.330    37.830
  -3   -17.500    37.330
  -3   -17.920    37.000
  -3   -18.330    36.670
  -3   -18.830    36.250
  -3   -19.000    35.830
  -3   -19.420    35.500
  -3   -19.670    35.170
  -3   -20.000    34.750
  -3   -20.500    34.670
  -3   -20.830    35.000
  -3   -21.420    35.170
  -3   -22.080    35.330
  -3   -22.500    35.500
  -3   -23.080    35.500
  -3   -23.500    35.420
  -3   -24.000    35.500
  -3   -24.500    35.250
  -3   -24.750    34.920
  -3   -24.920    34.420
  -3   -25.170    33.750
  -3   -25.330    33.420
  -3   -25.500    32.920
  -3   -26.080    32.580
  -3   -26.250    32.920
  -3   -26.580    32.920
  -3   -27.000    32.920
  -3   -27.500    32.750
  -3   -28.080    32.580
  -3   -28.580    32.420
  -3   -28.830    32.000
  -3   -29.170    31.500
  -3   -29.580    31.250
  -3   -30.000    30.920
  -3   -30.500    30.670
  -3   -30.920    30.420
  -3   -31.330    30.000
  -3   -31.670    29.580
  -3   -32.000    29.250
  -3   -32.420    28.830
  -3   -32.420    28.830
  -3   -32.750    28.500
  -3   -33.000    28.080
  -3   -33.330    27.500
  -3   -33.670    27.080
  -3   -33.750    26.580
  -3   -33.750    26.000
  -3   -34.000    25.750
  -3   -34.000    25.080
  -3   -34.250    24.750
  -3   -34.170    24.250
  -3   -34.000    23.670
  -3   -34.170    23.250
  -3   -34.080    22.670
  -3   -34.170    22.080
  -3   -34.420    21.750
  -3   -34.420    21.080
  -3   -34.500    20.500
  -3   -34.750    20.170
  -3   -34.750    19.580
  -3   -34.420    19.170
  -3   -34.080    18.750
  -3   -34.250    18.420
  -3   -33.830    18.420
  -3   -33.420    18.250
  -3   -32.830    17.830
  -3   -32.830    18.080
  -3   -32.580    18.330
  -3   -32.000    18.250
  -3   -31.420    17.920
  -3   -31.000    17.580
  -3   -30.580    17.330
  -3   -30.000    17.170
  -3   -29.580    16.920
  -3   -29.000    16.750
  -3   -28.580    16.420
  -3   -28.250    15.920
  -3   -27.830    15.670
  -3   -27.500    15.330
  -3   -27.000    15.250
  -3   -26.420    15.080
  -3   -25.920    14.920
  -3   -25.500    14.830
  -3   -25.000    14.830
  -3   -24.420    14.580
  -3   -24.000    14.500
  -3   -23.500    14.500
  -3   -22.920    14.420
  -3   -22.500    14.500
  -3   -22.080    14.330
  -3   -21.670    13.920
  -3   -21.250    13.750
  -3   -20.830    13.420
  -3   -20.250    13.250
  -3   -19.750    12.920
  -3   -19.250    12.670
  -3   -18.830    12.420
  -3   -18.500    12.080
  -3   -17.920    11.830
  -3   -17.420    11.750
  -3   -17.000    11.750
  -3   -16.500    11.830
  -3   -16.000    11.830
  -3   -15.500    12.080
  -3   -15.000    12.170
  -3   -14.500    12.330
  -3   -13.920    12.500
  -3   -13.330    12.670
  -3   -12.920    13.000
  -3   -12.670    13.420
  -3   -12.250    13.670
  -3   -11.830    13.830
  -3   -11.250    13.920
  -3   -10.670    13.830
  -3   -10.330    13.580
  -3    -9.920    13.330
  -3    -9.420    13.170
  -3    -9.170    13.000
  -3    -8.670    13.420
  -3    -8.170    13.250
  -3    -7.750    13.000
  -3    -7.250    12.920
  -3    -6.750    12.670
  -3    -6.420    12.420
  -3    -6.000    12.330
  -3    -5.750    12.170
  -3    -5.330    12.170
  -3    -4.920    11.920
  -3    -4.500    11.580
  -3    -4.080    11.330
  -3    -3.750    11.000
  -3    -3.420    10.670
  -3    -3.080    10.330
  -3    -2.750     9.830
  -3    -2.250     9.500
  -3    -1.830     9.170
  -3    -1.330     9.000
  -3    -0.830     8.750
  -3    -0.500     9.250
  -3     0.000     9.330
  -3     0.000     9.330
  -3     0.500     9.330
  -3     0.920     9.580
  -3     1.080     9.250
  -3     1.500     9.500
  -3     1.920     9.670
  -3     2.500     9.750
  -3     3.080     9.920
  -3     3.500     9.580
  -3     3.920     9.330
  -3     4.000     8.920
  -3     4.500     8.830
  -3     4.500     8.420
  -3     4.420     8.000
  -3     4.420     7.500
  -3     4.330     7.000
  -3     4.250     6.500
  -3     4.250     6.000
  -3     4.580     5.420
  -3     5.250     5.250
  -3     5.920     5.000
  -3     6.330     4.500
  -3     6.500     4.000
  -3     6.500     3.420
  -3     6.420     2.830
  -3     6.420     2.330
  -3     6.420     2.330
  -3     6.330     1.830
  -3     6.170     1.250
  -3     5.830     1.000
  -3     5.830     0.330
  -3     5.500    -0.250
  -3     5.250    -0.670
  -3     5.170    -1.080
  -3     5.000    -1.580
  -3     4.750    -2.000
  -3     5.000    -2.580
  -3     5.080    -3.080
  -3     5.250    -3.830
  -3     5.250    -4.330
  -3     5.170    -4.750
  -3     5.080    -5.330
  -3     5.000    -5.920
  -3     4.670    -6.330
  -3     4.580    -6.920
  -3     4.250    -7.420
  -3     4.330    -7.830
  -3     4.500    -8.330
  -3     4.920    -8.920
  -3     5.250    -9.420
  -3     5.580    -9.830
  -3     6.080   -10.330
  -3     6.420   -11.000
  -3     6.830   -11.420
  -3     7.080   -11.920
  -3     7.330   -12.420
  -3     7.830   -12.920
  -3     8.250   -13.080
  -3     8.670   -13.170
  -3     9.170   -13.250
  -3     9.580   -13.580
  -3    10.000   -14.000
  -3    10.250   -14.420
  -3    10.670   -14.670
  -3    11.080   -15.000
  -3    11.250   -15.420
  -3    11.920   -15.500
  -3    11.830   -15.920
  -3    12.080   -16.330
  -3    12.330   -16.750
  -3    12.920   -16.750
  -3    13.420   -16.670
  -3    14.000   -16.750
  -3    14.500   -17.000
  -3    14.750   -17.420
  -3    15.000   -17.000
  -3    15.420   -16.750
  -3    15.830   -16.420
  -3    16.500   -16.420
  -3    17.000   -16.250
  -3    17.500   -16.080
  -3    18.000   -16.000
  -3    18.500   -16.000
  -3    19.000   -16.170
  -3    19.500   -16.500
  -3    19.830   -16.170
  -3    20.330   -16.170
  -3    20.750   -16.580
  -3    21.080   -17.000
  -3    21.580   -16.920
  -3    22.080   -16.830
  -3    22.330   -16.500
  -3    22.750   -16.250
  -3    23.420   -16.000
  -3    23.830   -15.750
  -3    24.250   -15.420
